,AC_POWER
69715,1150.4866666666665
69716,0.0
69717,1191.9733333333331
69710,1163.4399999999998
69718,1175.5333333333333
69719,0.0
928,490.3875
947,528.1625
946,497.05
945,601.6125
944,530.8375
943,667.2
942,489.6625
941,513.8
940,608.1125
939,453.32
929,452.0142857
69722,1203.4733333333331
937,426.4285714
936,486.55
935,473.4
934,477.3857143
933,498.2714286
932,478.3375
931,470.4428571
926,428.2285714
930,525.6125
938,514.7625
927,480.05
69724,1241.4642857142858
69721,0.0
69720,0.0
69741,0.0
69740,1214.2571428571432
69739,1235.24
69738,0.0
69737,1170.6333333333332
69736,1211.2214285714283
69735,1247.0642857142857
69734,1213.9214285714286
69723,0.0
69732,1202.864285714286
69725,1205.7
69726,1201.38
69727,1230.107142857143
69733,1247.14
69729,1177.35
69730,0.0
69731,0.0
69728,1215.4214285714284
951,756.7714286
957,779.3375
952,1001.385714
953,759.7857143
954,692.8
955,841.525
956,846.3142857
958,751.1714286
962,987.3714286
960,1010.628571
961,857.02
950,717.8714286
963,1039.528571
964,941.3857143
965,1023.128571
966,844.6428571
967,937.3428571
968,974.4714286
969,1004.314286
959,696.1375
949,804.9
69760,0.0
69762,1236.986666666667
69742,0.0
69743,0.0
69744,1223.3866666666663
69745,0.0
69746,1262.24
69747,1219.014285714286
69748,1215.1214285714286
69749,1249.8533333333337
69750,1234.886666666667
69751,1119.0200000000002
69752,0.0
69753,0.0
69754,1222.906666666667
69755,1266.1933333333327
69756,1230.44
69757,1265.9733333333331
69758,329.77333333333326
69759,1195.821428571429
69761,1256.7599999999995
948,668.725
69763,0.0
982,828.3625
69764,0.0
972,573.425
973,597.9
974,851.3375
975,601.6875
976,545.65
977,720.1142857
978,630.5428571
979,629.4428571
971,595.925
980,584.65
990,805.55
989,1039.7625
988,819.0375
987,909.3125
986,750.875
985,788.2375
984,754.05
983,652.5333333
991,842.275
981,578.2571429
970,584.7857143
69783,1257.2642857142855
69767,0.0
69768,1272.7133333333334
69769,1226.3
69770,1220.4466666666667
69771,1260.66
69772,1249.8266666666668
69773,1202.7333333333331
69784,1245.7733333333335
69766,1226.5285714285712
69782,0.0
69781,1178.16
69780,0.0
69779,1241.0666666666666
69778,1243.9533333333334
69765,0.0
69776,1221.98
69775,0.0
69774,0.0
69785,0.0
69777,1266.3714285714286
1013,646.2142857
1012,704.1142857
1011,547.4
1010,593.8142857
1009,682.4428571
1008,656.5714286
1007,752.6428571
992,609.8625
994,803.6714286
995,716.9285714
997,759.2142857
998,840.0857143
999,621.0125
1000,676.0714286
1001,712.775
1002,790.2
1003,719.0625
1006,757.5714286
1005,568.5714286
1004,690.7571429
996,633.8571429
69786,0.0
993,724.4428571
69797,0.0
69788,1241.7666666666669
69789,0.0
69790,1284.5866666666666
69791,1245.2066666666667
69792,1239.8533333333337
69793,1258.4799999999998
69794,1262.506666666667
69795,1217.6333333333334
69796,0.0
69807,0.0
69798,1245.78
69799,1276.6866666666667
69800,1252.746666666667
69801,1289.94
69802,0.0
69803,1205.2266666666667
69804,0.0
69787,0.0
69805,1279.38
69806,1259.8466666666668
69810,1212.08
69826,0.0
69825,1202.4533333333334
69824,0.0
69823,1229.0
69822,1217.1533333333334
69821,1245.2
69820,1215.2733333333335
69819,0.0
1026,620.725
69818,0.0
69817,1190.4733333333334
69816,1225.6933333333332
69815,1234.9666666666665
69814,1206.0399999999995
69813,726.5333333333333
69812,1251.493333333333
69811,0.0
69809,0.0
69808,0.0
69829,0.0
1014,920.0428571
1027,780.2571429
1028,585.3125
1029,579.9571429
1030,663.075
1031,559.0375
1032,855.9
1033,828.9
1034,643.1
1035,589.0857143
1024,827.575
1023,686.2142857
1022,891.1125
1021,673.6285714
1020,837.3625
1019,812.6625
1018,844.7375
1017,747.9125
1016,855.275
1015,778.4875
69827,1248.9266666666667
69828,1227.8866666666663
1025,821.2285714
69830,0.0
1050,600.1857143
1051,640.8375
1052,622.3
1053,588.9857143
1054,674.325
1056,680.3
1057,673.6875
69840,0.0
69841,0.0
69842,1207.7857142857142
69843,1245.9533333333334
69844,1225.007142857143
69845,1251.9285714285716
69846,0.0
69847,1118.08
69848,0.0
69849,1239.7333333333331
69850,1232.678571428571
69851,0.0
1049,843.2333333
1048,689.1714286
1055,650.7
1046,671.0285714
1037,686.1142857
1038,626.8714286
69838,1233.4214285714286
1047,778.7875
69837,1237.5071428571428
69836,1196.913333333333
69835,712.4000000000002
69834,1256.1642857142856
69833,0.0
69832,1202.8933333333334
69831,0.0
1039,676.5428571
1040,607.4428571
1041,690.1714286
1042,680.6428571
1043,806.375
1044,782.1428571
1045,775.775
1036,805.1875
69839,1184.3285714285714
69852,0.0
69853,0.0
69854,1228.2933333333335
1070,973.05
1071,966.1
1072,893.175
1073,920.8714286
1074,927.275
1075,769.3875
1076,966.3142857
1077,960.6714286
1078,939.475
1079,773.8571429
69855,0.0
1069,916.2142857
69856,1288.573333333333
69865,1267.8866666666668
69858,1234.3785714285714
1058,1030.285714
1059,887.825
1060,819.0125
1061,955.45
1062,889.65
69857,1238.614285714286
1064,903.7625
1065,992.0
1066,1066.885714
1067,1000.342857
1068,881.9375
69873,0.0
69872,1269.2266666666665
1063,1043.475
69870,0.0
69871,1273.7333333333331
69859,1281.746666666667
69860,1269.1866666666667
69862,0.0
69863,0.0
69861,1221.2733333333335
69866,1250.82
69867,1260.2266666666667
69868,0.0
69869,1234.8785714285714
69864,1239.6266666666666
1093,770.6
1088,889.2285714
1092,793.5285714
1091,869.975
1090,985.2142857
1089,870.0714286
1087,846.5571429
1081,945.6714286
1085,921.6142857
1084,899.8571429
1083,942.4428571
1082,1020.728571
1080,832.9625
1094,832.2142857
1086,1003.728571
1095,794.675
69895,0.0
1097,821.2
69876,1200.1357142857144
69877,0.0
69878,1271.3933333333334
69879,1222.1466666666668
69880,1218.1066666666668
69881,1231.86
1096,782.5571429
69883,1194.2800000000002
69875,0.0
69884,0.0
69886,1215.64
69887,1243.9999999999998
69888,1238.2666666666669
69889,1240.8066666666666
69890,0.0
69891,1210.16
69892,0.0
69893,1250.357142857143
69885,0.0
69874,0.0
69882,1242.6799999999996
1098,923.2875
1099,909.875
1100,830.4428571
1101,855.275
69894,1240.2533333333336
69914,0.0
69913,1222.62
69912,0.0
69911,251.92666666666668
69910,1240.4133333333332
69909,1251.4933333333329
69908,1242.5266666666666
69907,0.0
69906,920.0133333333334
69905,1236.986666666667
69904,1284.6866666666665
69903,252.8866666666667
69902,1240.4466666666665
69901,921.16
69900,1298.6733333333334
69899,0.0
69898,1197.506666666667
69897,0.0
69896,1020.5399999999998
69915,1283.24
69916,1281.94
1119,938.875
1118,1000.271429
1120,968.2571429
1121,931.9571429
1122,1018.075
1123,947.1285714
1117,990.0571429
1116,974.525
1115,970.6333333
1114,1035.5125
1112,904.3125
1111,856.4625
1110,943.1714286
1109,980.25
1108,836.325
1107,866.5375
1106,990.0857143
1105,915.9375
1104,854.25
1103,918.6875
1102,783.5571429
69917,0.0
1113,846.0285714
1145,533.8625
1125,615.5857143
69936,0.0
69935,1148.6866666666667
69934,0.0
69933,0.0
69931,1232.9733333333334
69930,1194.4533333333334
69929,888.62
69928,1234.52
69937,1225.88
69927,1174.493333333333
69925,0.0
69924,1192.0000000000002
69923,314.71333333333325
69922,1241.9199999999998
69921,514.6333333333333
69920,1171.4533333333338
69919,0.0
69918,1229.0866666666668
69926,1221.253333333333
1124,596.5625
69938,1212.7266666666667
1144,558.5714286
1126,623.4
1127,592.6428571
1128,588.05
1129,627.9714286
1130,625.7142857
1131,556.0
1132,597.7142857
1133,557.8571429
69939,0.0
1134,631.4142857
1136,539.0285714
1137,563.8857143
1138,503.1285714
1139,614.875
1140,575.8125
1141,490.0
1142,588.5125
1143,563.35
1135,577.9375
69932,1199.7199999999998
69940,0.0
69942,1159.8733333333332
1149,672.125
1150,661.3285714
1151,686.075
1152,668.1875
1153,668.9875
1154,677.5
1155,676.1875
1156,694.2857143
1157,613.9571429
1148,691.0125
1158,673.425
1160,674.6714286
1161,676.3571429
1162,654.9428571
1163,671.7714286
1164,651.8571429
1165,642.4142857
1166,682.1
1167,652.8
69941,0.0
1159,663.9428571
1146,623.0428571
1147,689.0142857
69952,1192.2214285714283
69946,1169.7466666666664
69947,0.0
69948,1193.7066666666667
69949,1164.5357142857142
69950,1230.1428571428569
69951,956.6357142857144
69953,1220.84
69954,1190.4733333333334
69955,0.0
69956,0.0
69957,1121.2133333333334
69958,933.8333333333331
69959,1209.4199999999998
69960,1202.12
69961,0.0
69945,1164.9
69944,1222.16
69943,0.0
1169,803.725
1187,756.125
1186,777.5875
1185,760.5875
1184,773.0125
1183,789.2375
1182,780.325
1181,775.375
1180,789.7857143
1179,734.9
1170,802.3428571
69965,698.9866666666668
1177,788.3428571
1176,799.8285714
1175,792.8428571
1174,785.9142857
1173,804.1571429
1172,777.6375
1171,780.6857143
1168,742.9142857
69962,0.0
1178,811.2375
69963,0.0
69966,1240.3000000000002
69964,1147.1733333333334
69981,1209.8466666666666
69980,1153.85
69979,1083.6
69978,0.0
69977,0.0
69976,1198.9499999999998
1189,766.7375
69974,1181.8
69973,953.4066666666665
69972,1221.5066666666664
69971,1159.94
69970,1213.9214285714286
69969,0.0
69968,1168.107142857143
69967,1168.4785714285713
69982,1207.65
69983,0.0
69975,1219.3
1188,792.3571429
1208,775.7571429
1207,787.4142857
1206,749.8571429
1205,746.5285714
1204,750.8714286
1203,759.3571429
1202,778.7714286
1201,709.15
1200,775.2857143
1199,752.025
1198,782.5142857
1197,761.025
1196,764.2571429
1195,782.3
1194,759.9571429
1193,755.9
1192,763.8571429
1191,757.1571429
1190,731.5
1209,777.0571429
69988,1215.9466666666667
69987,0.0
70005,0.0
69986,1145.1214285714284
69985,0.0
69984,0.0
69989,1152.0466666666666
69990,1152.9066666666663
69991,0.0
69992,1189.0666666666668
69993,1137.3666666666668
69994,1214.166666666667
69995,935.7066666666669
69996,1158.8533333333337
69997,1201.3
69998,1179.4266666666667
69999,0.0
70000,0.0
70001,1107.8933333333334
70002,1136.6066666666666
70003,1188.7642857142855
70004,1195.3866666666668
1211,767.0142857
1210,749.1857143
1231,989.3625
1213,1009.4875
70024,1101.2933333333333
70023,1080.8333333333333
70022,0.0
70021,0.0
70020,1143.2733333333335
70019,1162.5666666666668
70018,1121.7799999999995
70016,1178.7933333333333
70025,1154.5466666666666
70015,1102.186666666667
70013,0.0
70012,1114.7533333333336
70011,1115.9866666666665
70010,1175.3266666666666
70009,1037.1933333333334
70008,1103.3933333333334
70007,0.0
70006,0.0
70014,1148.8533333333332
1212,934.4714286
70026,1153.6133333333332
1233,991.75
1214,1006.6375
1215,993.3714286
1216,1004.825
1217,1026.728571
1218,985.8375
1219,992.4142857
1220,1011.542857
1221,989.5857143
70027,0.0
1222,1022.0875
1224,985.55
1225,969.275
1226,980.5125
1227,989.5375
1228,979.2
1229,983.35
1230,997.425
1232,988.2
1223,915.9142857
70017,911.7066666666666
70049,0.0
70029,0.0
1237,1139.525
1238,1174.3
1239,1116.5125
1240,1162.257143
1241,1170.6125
1242,1111.95
1243,1162.85
1244,1201.442857
1236,1185.957143
70028,0.0
1246,1173.557143
1247,1144.271429
1248,1162.585714
1249,1170.071429
1250,1159.571429
1251,1168.828571
1252,1177.828571
1255,1162.028571
1245,1033.575
1254,1177.514286
1235,1189.642857
70048,1151.98
70030,1102.0466666666673
70031,1038.3333333333337
70032,1172.7466666666664
70033,126.95999999999998
70034,1107.2199999999998
70035,1138.96
70036,1146.3066666666668
70037,1094.4666666666667
1234,1039.35
70038,1163.4
70040,1113.3533333333337
70041,1159.7666666666664
70042,1138.7666666666669
70043,0.0
70044,519.24
70045,1000.42
70046,1098.0066666666664
70047,1149.0333333333333
70039,906.0133333333331
1253,1168.314286
70070,963.1133333333331
70063,959.0333333333332
70050,0.0
70051,0.0
70052,911.9466666666668
70053,870.9266666666665
70054,983.3266666666666
70055,916.9133333333331
70056,915.7133333333331
70057,930.9357142857144
70058,968.0466666666669
70059,920.4428571428573
70071,0.0
70069,962.4933333333331
70068,912.5533333333332
70067,885.8866666666665
70066,952.4571428571428
70065,0.0
70064,964.22
70062,939.3285714285713
70061,727.3533333333331
70060,957.35
1276,733.3875
1277,637.5625
1275,523.9
1274,538.15
1273,681.075
1272,591.7875
1271,700.5
1270,706.425
1269,443.08
1268,654.7
1266,770.9875
1267,569.1142857
1264,558.0428571
1263,666.0714286
1262,629.8125
1261,647.2571429
1260,583.0375
1259,701.2857143
1258,711.4
1257,755.0625
1256,532.2285714
1265,654.3285714
1279,713.4142857
1298,707.1285714
1278,659.875
1280,676.4571429
1285,668.1375
1282,734.1285714
1283,692.7428571
1284,692.5714286
1299,716.4857143
1286,765.5571429
1287,819.55
1288,711.1285714
1289,677.2
1290,713.2714286
1291,747.75
1292,718.5571429
1293,771.9285714
1294,757.0714286
1295,650.3571429
1281,672.2714286
1296,730.5714286
1297,726.9
70091,988.86
70093,0.0
70089,938.0214285714286
70088,967.8066666666664
70087,0.0
70086,993.6933333333332
70085,985.14
70084,963.54
70083,766.02
70082,976.92
70081,938.2866666666665
70080,994.9066666666665
70079,985.2466666666666
70078,958.1071428571429
70077,960.85
70076,1007.42
70075,886.9800000000001
70074,956.5933333333331
70073,659.0400000000001
70072,0.0
70092,982.6333333333334
70090,957.4071428571427
1309,492.6285714
1320,518.75
1308,478.8714286
1307,564.4714286
1306,552.2375
1305,606.05
1304,662.9125
1303,562.7875
1302,520.2
1301,536.0875
1300,580.2571429
1312,524.3125
1313,545.6571429
1314,490.0625
1315,507.9875
1316,544.475
1317,603.6875
1318,761.3875
1319,881.425
1311,542.8428571
1310,531.4125
1321,595.2625
70115,813.6066666666666
70094,800.1733333333333
70095,913.0428571428571
70096,912.1285714285711
70097,841.9285714285713
70098,944.4714285714286
70099,902.76
70101,936.1133333333331
70102,923.7214285714285
70103,897.38
70104,938.3933333333332
70100,904.76
70106,921.8733333333331
70107,941.1857142857144
70108,914.1214285714285
70109,813.6133333333331
70110,924.5266666666665
70111,897.7066666666667
70112,891.6266666666669
70113,937.3
70105,733.5928571428572
70114,934.6142857142856
1331,635.5375
1330,659.3
1329,612.4375
1325,675.5142857
1327,701.2714286
1326,518.0857143
1332,764.8142857
1328,811.5285714
1322,620.9875
1341,536.7
1333,614.075
1334,600.9428571
1335,629.575
1336,595.0142857
1337,604.4571429
1338,620.9
1339,602.2571429
1340,551.8142857
1324,799.8
1323,716.4428571
1343,561.8
1342,597.7714286
70131,891.5666666666667
70116,878.7866666666665
70117,857.0333333333333
70118,856.3066666666666
70119,800.0933333333332
70120,886.3066666666666
70121,841.76
70122,843.2800000000002
70137,821.2333333333332
70136,876.08
70135,878.3
70134,832.0866666666667
70133,832.54
70123,877.1666666666667
70124,867.8533333333331
70126,878.74
70125,836.6
70128,861.42
70129,883.1266666666666
70132,862.5666666666666
70130,862.4133333333334
70127,694.9200000000001
70148,655.9733333333332
70149,514.7133333333334
70159,617.2466666666668
70158,658.1933333333334
70157,655.2466666666667
70154,646.1533333333333
70155,554.7133333333334
70153,664.3733333333333
70152,643.4666666666666
70151,662.06
70150,648.3333333333334
70156,628.4533333333334
70147,626.4733333333334
70146,647.2600000000001
1355,711.7285714
1345,777.0
1346,782.1125
1347,764.2
1348,732.4375
1349,757.55
1350,723.6625
1351,763.1285714
1352,707.1
1353,763.0285714
1354,770.1125
70145,651.2733333333332
1356,776.5875
1357,716.3
1344,637.7
1358,728.2
1360,731.5125
1361,752.5375
1362,722.0
70138,652.1199999999999
70139,633.5066666666665
70140,646.3333333333334
70141,597.3066666666667
70142,661.1866666666666
70143,633.1066666666667
70144,457.84
1363,698.0142857
1364,792.65
1365,756.9142857
1359,778.4428571
70165,563.9466666666667
70163,686.5733333333333
70166,714.0933333333332
70161,719.3600000000001
70160,749.2785714285714
70162,586.3733333333333
70167,751.7857142857142
70164,749.5066666666665
70169,718.7928571428571
1367,486.4428571
1366,460.0375
70170,744.0785714285713
70171,590.1866666666667
70172,744.4785714285715
70173,754.1133333333335
1368,512.1857143
70174,724.2266666666667
70176,744.1428571428571
70177,712.7666666666668
70178,570.4066666666665
70179,752.7266666666667
70180,745.8666666666666
70181,705.9785714285714
70175,765.8428571428572
1369,438.8
1370,492.4
1386,485.5142857
1371,475.7428571
1372,536.0142857
1373,466.4375
1374,494.3857143
1375,459.1375
1376,484.6142857
1377,435.4625
1378,456.0714286
1379,504.95
1380,495.1285714
1381,509.6625
1382,452.3857143
1383,473.4428571
1384,466.8875
1385,470.575
70168,729.7933333333334
1387,487.4875
70193,526.4466666666666
1388,446.5714286
70183,516.1133333333332
70184,596.4466666666666
70185,611.3933333333333
70186,671.9466666666666
70187,638.6642857142856
70188,640.55
70189,675.8
70190,656.24
70182,676.3933333333332
70191,639.4133333333334
70201,573.2266666666666
70200,633.0285714285714
70199,639.342857142857
70198,659.9533333333334
70197,686.56
70196,653.3466666666668
70195,571.5400000000001
70194,658.9599999999999
70202,665.8600000000001
70192,675.8266666666667
1409,507.3
1407,507.4714286
1389,474.2875
1390,470.1125
1391,476.0875
1392,504.5375
1393,488.1875
1394,460.075
1395,481.3142857
1396,515.4571429
1408,490.1875
1397,473.6142857
1399,446.2857143
1400,498.075
1401,499.7142857
1402,497.65
1403,500.2428571
1404,491.2
1405,493.1625
1406,505.0142857
1398,477.475
70203,628.8466666666666
1427,474.1142857
1411,440.7571429
1417,440.0571429
1418,450.725
1419,438.5285714
1420,437.4857143
1421,402.1375
1422,464.2571429
1423,443.0875
1424,468.6428571
1425,458.975
1426,463.0285714
1428,453.3125
1429,457.6875
1430,461.7285714
1431,463.025
1414,467.0714286
1413,419.0
1412,424.5857143
1410,400.725
1416,411.6285714
1415,422.8857143
70225,452.66666666666663
70219,500.94666666666666
70224,489.2857142857142
70221,467.3866666666667
70222,461.21333333333337
70223,483.56428571428575
70218,379.6571428571429
70217,487.4357142857143
70216,478.16
70215,387.5133333333334
70214,494.1
70220,478.46
70212,375.5857142857144
70211,492.16
70210,466.2000000000001
70209,464.9266666666666
70208,493.8642857142856
70207,446.8866666666666
70206,473.6357142857143
70213,462.9733333333333
70205,477.27857142857135
70204,492.9933333333334
70234,437.04666666666657
70237,341.05333333333334
70236,436.8066666666666
70233,436.72666666666663
70238,429.57333333333327
70235,414.3866666666666
70232,422.0533333333333
70228,428.19333333333327
70230,361.5333333333333
70229,394.37333333333333
70227,431.5866666666667
70226,436.54
70247,405.2266666666666
70246,325.64000000000004
70245,435.1
70243,420.6933333333334
70231,420.39333333333326
70239,439.42
70244,418.02
70241,444.20666666666665
1432,426.0142857
1433,448.4375
1434,440.6375
1435,446.3125
1436,487.8571429
1437,456.9125
1438,428.0375
1439,475.5
1440,474.9714286
1441,470.2625
70240,435.1133333333333
1442,449.5875
1444,477.525
1445,462.2285714
1446,482.7285714
1447,479.9428571
1449,486.7285714
1450,476.7285714
1451,478.8857143
